sentence,labeled_precision,labeled_recall,correct_gold_subtrees,labeled_f1_score,total_gold_subtrees,total_test_subtrees,unlabeled_precision,unlabeled_recall,unlabeled_f1_score,correct_gold_spans,total_gold_spans,total_test_spans,errors.PP,errors.S,confusion.PP.SBAR,confusion.PP.PP,confusion.S.S,confusion.NP.NP,confusion.VP.VP,confusion.PP.VP,errors.NP,errors.VP,confusion.PP.S,errors.ADJP,confusion.PP.ADVP,confusion.NP.ADVP,confusion.PP.NP,confusion.SBAR.SBAR,confusion.ADJP.ADJP,errors.SBAR,confusion.SBAR.S,confusion.PP.ADJP,confusion.VP.ADJP,confusion.ADJP.VP,confusion.ADVP.ADVP,confusion.S.PP,confusion.VP.PP,confusion.VP.NP
Tha road to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trhe road to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He road to the coast was busy with traffic in both directions .,0.7142857142857143,0.9090909090909091,10,0.8,11,14,0.7142857142857143,0.9090909090909091,0.8,10,11,14,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They road to the coast was busy with traffic in both directions .,0.6428571428571429,0.8181818181818182,9,0.7200000000000001,11,14,0.6428571428571429,0.8181818181818182,0.7200000000000001,9,11,14,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The roud to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The rood to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The roade to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Rd to the coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to th coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to they coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to ht coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to thr coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to thw coast was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the cost was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coats was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coat was busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast wass busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast sas busy with traffic in both directions .,0.7272727272727273,0.7272727272727273,8,0.7272727272727273,11,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,9,11,11,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The road to the coast it's busy with traffic in both directions .,0.6153846153846154,0.7272727272727273,8,0.6666666666666667,11,13,0.6153846153846154,0.7272727272727273,0.6666666666666667,8,11,13,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast ware busy with traffic in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busying with traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The road to the coast was buy with traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was besy with traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was bussy with traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was BUSI with traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy wkth traffic in both directions .,0.8181818181818182,0.8181818181818182,9,0.8181818181818182,11,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,9,11,11,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy wich traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy whi traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy wth traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy wist traffic in both directions .,0.75,0.8181818181818182,9,0.7826086956521738,11,12,0.75,0.8181818181818182,0.7826086956521738,9,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffi in both directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in doth directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in broth directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in bosh directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in borth directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in bot directions .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in both directoins .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in both direction .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The road to the coast was busy with traffic in both dirrrections .,0.8333333333333334,0.9090909090909091,10,0.8695652173913043,11,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,10,11,12,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yhe expected date came and went .,0.2857142857142857,0.4,2,0.3333333333333333,5,7,0.2857142857142857,0.4,0.3333333333333333,2,5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tge expected date came and went .,0.2857142857142857,0.4,2,0.3333333333333333,5,7,0.2857142857142857,0.4,0.3333333333333333,2,5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tha expected date came and went .,0.2857142857142857,0.4,2,0.3333333333333333,5,7,0.2857142857142857,0.4,0.3333333333333333,2,5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VThe expected date came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He expected date came and went .,0.2857142857142857,0.4,2,0.3333333333333333,5,7,0.2857142857142857,0.4,0.3333333333333333,2,5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The espected date came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expectted date came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expecto date came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected dat came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected adate came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected data came and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date come and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date coem and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date cam and went .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date cae and went .,1.0,1.0,5,1.0,5,5,1.0,1.0,1.0,5,5,5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came et went .,1.0,1.0,5,1.0,5,5,1.0,1.0,1.0,5,5,5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came andave went .,0.8,0.8,4,0.8000000000000002,5,5,0.8,0.8,0.8000000000000002,4,5,5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came at went .,0.5,0.6,3,0.5454545454545454,5,6,0.5,0.6,0.5454545454545454,3,5,6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came Ande went .,0.5714285714285714,0.8,4,0.6666666666666666,5,7,0.5714285714285714,0.8,0.6666666666666666,4,5,7,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came as went .,0.6666666666666666,0.8,4,0.7272727272727272,5,6,0.6666666666666666,0.8,0.7272727272727272,4,5,6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came and wen .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came and wend .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came and wento .,1.0,0.6,3,0.7499999999999999,5,3,1.0,0.6,0.7499999999999999,3,5,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The expected date came and vent .,1.0,1.0,5,1.0,5,5,1.0,1.0,1.0,5,5,5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
