sentence_id,word,deprel,head_id,head
65,result,pobj,11,as
65,their,poss,15,influence
65,influence,nsubjpass,17,felt
65,was,auxpass,17,felt
65,felt,conj,4,diversified
65,at,prep,17,felt
65,the,det,21,level
65,highest,amod,21,level
65,level,pobj,18,at
65,.,punct,17,felt
66,Prudently,advmod,4,diversified
66,",",punct,4,diversified
66,they,nsubj,4,diversified
66,had,aux,4,diversified
66,diversified,ROOT,-1,ROOT
66,in,prep,4,diversified
66,banking,pobj,5,in
66,and,cc,6,banking
66,insurance,conj,6,banking
66,",",punct,4,diversified
66,and,cc,4,diversified
66,as,prep,17,felt
66,a,det,13,result
66,result,pobj,11,as
66,their,poss,15,influence
66,influence,nsubjpass,17,felt
66,was,auxpass,17,felt
66,felt,conj,4,diversified
66,at,prep,17,felt
66,the,det,21,level
66,highest,amod,21,level
66,level,pobj,18,at
66,.,punct,17,felt
67,Prudently,advmod,4,diversified
67,",",punct,4,diversified
67,they,nsubj,4,diversified
67,had,aux,4,diversified
67,diversified,ROOT,-1,ROOT
67,into,prep,4,diversified
67,banking,pobj,5,into
67,and,cc,6,banking
67,insurance,conj,6,banking
67,",",punct,4,diversified
67,and,cc,4,diversified
67,as,prep,17,felt
67,a,det,13,result
67,result,pobj,11,as
67,their,poss,15,influence
67,influence,nsubjpass,17,felt
67,was,auxpass,17,felt
67,felt,conj,4,diversified
67,at,prep,17,felt
67,the,det,21,level
67,highest,amod,21,level
67,level,pobj,18,at
67,.,punct,17,felt
68,Prudently,advmod,4,diversified
68,",",punct,4,diversified
68,they,nsubj,4,diversified
68,had,aux,4,diversified
68,diversified,ROOT,-1,ROOT
68,into,prep,4,diversified
68,banking,pobj,5,into
68,and,cc,6,banking
68,insuarance,conj,6,banking
68,",",punct,4,diversified
68,and,cc,4,diversified
68,as,prep,17,felt
68,a,det,13,result
68,result,pobj,11,as
68,their,poss,15,influence
68,influence,nsubjpass,17,felt
68,was,auxpass,17,felt
68,felt,conj,4,diversified
68,at,prep,17,felt
68,the,det,21,level
68,highest,amod,21,level
68,level,pobj,18,at
68,.,punct,17,felt
69,Prudently,advmod,4,diversified
69,",",punct,4,diversified
69,they,nsubj,4,diversified
69,had,aux,4,diversified
69,diversified,ROOT,-1,ROOT
69,into,prep,4,diversified
69,banking,pobj,5,into
69,and,cc,6,banking
69,insuance,conj,6,banking
69,",",punct,4,diversified
69,and,cc,4,diversified
69,as,prep,17,felt
69,a,det,13,result
69,result,pobj,11,as
69,their,poss,15,influence
69,influence,nsubjpass,17,felt
69,was,auxpass,17,felt
69,felt,conj,4,diversified
69,at,prep,17,felt
69,the,det,21,level
69,highest,amod,21,level
69,level,pobj,18,at
69,.,punct,17,felt
70,Prudently,advmod,4,diversified
70,",",punct,4,diversified
70,they,nsubj,4,diversified
70,had,aux,4,diversified
70,diversified,ROOT,-1,ROOT
70,into,prep,4,diversified
70,banking,pobj,5,into
70,and,cc,6,banking
70,assurance,conj,6,banking
70,",",punct,4,diversified
70,and,cc,4,diversified
70,as,prep,17,felt
70,a,det,13,result
70,result,pobj,11,as
70,their,poss,15,influence
70,influence,nsubjpass,17,felt
70,was,auxpass,17,felt
70,felt,conj,4,diversified
70,at,prep,17,felt
70,the,det,21,level
70,highest,amod,21,level
70,level,pobj,18,at
70,.,punct,17,felt
71,Prudently,advmod,4,diversified
71,",",punct,4,diversified
71,they,nsubj,4,diversified
71,had,aux,4,diversified
71,diversified,ROOT,-1,ROOT
71,into,prep,4,diversified
71,banking,pobj,5,into
71,and,cc,6,banking
71,insureance,conj,6,banking
71,",",punct,4,diversified
71,and,cc,4,diversified
71,as,prep,17,felt
71,a,det,13,result
71,result,pobj,11,as
71,their,poss,15,influence
71,influence,nsubjpass,17,felt
71,was,auxpass,17,felt
71,felt,conj,4,diversified
71,at,prep,17,felt
71,the,det,21,level
71,highest,amod,21,level
71,level,pobj,18,at
71,.,punct,17,felt
72,Prudently,advmod,4,diversified
72,",",punct,4,diversified
72,they,nsubj,4,diversified
72,had,aux,4,diversified
72,diversified,ROOT,-1,ROOT
72,into,prep,4,diversified
72,banking,pobj,5,into
72,and,cc,6,banking
72,injurance,conj,6,banking
72,",",punct,4,diversified
72,and,cc,4,diversified
72,as,prep,17,felt
72,a,det,13,result
72,result,pobj,11,as
72,their,poss,15,influence
72,influence,nsubjpass,17,felt
72,was,auxpass,17,felt
72,felt,conj,4,diversified
72,at,prep,17,felt
72,the,det,21,level
72,highest,amod,21,level
72,level,pobj,18,at
72,.,punct,17,felt
73,Prudently,advmod,4,diversified
73,",",punct,4,diversified
73,they,nsubj,4,diversified
73,had,aux,4,diversified
73,diversified,ROOT,-1,ROOT
73,into,prep,4,diversified
73,banking,pobj,5,into
73,and,cc,6,banking
73,insurance,conj,6,banking
73,",",punct,4,diversified
73,and,cc,4,diversified
73,as,prep,17,felt
73,a,det,13,resolt
73,resolt,pobj,11,as
73,their,poss,15,influence
73,influence,nsubjpass,17,felt
73,was,auxpass,17,felt
73,felt,conj,4,diversified
73,at,prep,17,felt
73,the,det,21,level
73,highest,amod,21,level
73,level,pobj,18,at
73,.,punct,17,felt
74,Prudently,advmod,4,diversified
74,",",punct,4,diversified
74,they,nsubj,4,diversified
74,had,aux,4,diversified
74,diversified,ROOT,-1,ROOT
74,into,prep,4,diversified
74,banking,pobj,5,into
74,and,cc,6,banking
74,insurance,conj,6,banking
74,",",punct,4,diversified
74,and,cc,4,diversified
74,as,prep,17,felt
74,a,det,13,reslut
74,reslut,pobj,11,as
74,their,poss,15,influence
74,influence,nsubjpass,17,felt
74,was,auxpass,17,felt
74,felt,conj,4,diversified
74,at,prep,17,felt
74,the,det,21,level
74,highest,amod,21,level
74,level,pobj,18,at
74,.,punct,17,felt
75,Prudently,advmod,4,diversified
75,",",punct,4,diversified
75,they,nsubj,4,diversified
75,had,aux,4,diversified
75,diversified,ROOT,-1,ROOT
75,into,prep,4,diversified
75,banking,pobj,5,into
75,and,cc,6,banking
75,insurance,conj,6,banking
75,",",punct,4,diversified
75,and,cc,4,diversified
75,as,prep,17,felt
75,a,det,13,result
75,result,pobj,11,as
75,there,amod,15,influence
75,influence,nsubjpass,17,felt
75,was,auxpass,17,felt
75,felt,conj,4,diversified
75,at,prep,17,felt
75,the,det,21,level
75,highest,amod,21,level
75,level,pobj,18,at
75,.,punct,17,felt
77,Prudently,advmod,4,diversified
77,",",punct,4,diversified
77,they,nsubj,4,diversified
77,had,aux,4,diversified
77,diversified,ROOT,-1,ROOT
77,into,prep,4,diversified
77,banking,pobj,5,into
77,and,cc,6,banking
77,insurance,conj,6,banking
77,",",punct,4,diversified
77,and,cc,4,diversified
77,as,prep,17,felt
77,a,det,13,result
77,result,pobj,11,as
77,thir,det,15,influence
77,influence,nsubjpass,17,felt
77,was,auxpass,17,felt
77,felt,conj,4,diversified
77,at,prep,17,felt
77,the,det,21,level
77,highest,amod,21,level
77,level,pobj,18,at
77,.,punct,17,felt
78,Prudently,advmod,4,diversified
78,",",punct,4,diversified
78,they,nsubj,4,diversified
78,had,aux,4,diversified
78,diversified,ROOT,-1,ROOT
78,into,prep,4,diversified
78,banking,pobj,5,into
78,and,cc,6,banking
78,insurance,conj,6,banking
78,",",punct,4,diversified
78,and,cc,4,diversified
78,as,prep,17,felt
78,a,det,13,result
78,result,pobj,11,as
78,their,poss,15,enfluence
78,enfluence,nsubjpass,17,felt
78,was,auxpass,17,felt
78,felt,conj,4,diversified
78,at,prep,17,felt
78,the,det,21,level
78,highest,amod,21,level
78,level,pobj,18,at
78,.,punct,17,felt
79,Prudently,advmod,4,diversified
79,",",punct,4,diversified
79,they,nsubj,4,diversified
79,had,aux,4,diversified
79,diversified,ROOT,-1,ROOT
79,into,prep,4,diversified
79,banking,pobj,5,into
79,and,cc,6,banking
79,insurance,conj,6,banking
79,",",punct,4,diversified
79,and,cc,4,diversified
79,as,prep,17,felt
79,a,det,13,result
79,result,pobj,11,as
79,their,poss,15,infulence
79,infulence,nsubjpass,17,felt
79,was,auxpass,17,felt
79,felt,conj,4,diversified
79,at,prep,17,felt
79,the,det,21,level
79,highest,amod,21,level
79,level,pobj,18,at
79,.,punct,17,felt
80,Prudently,advmod,4,diversified
80,",",punct,4,diversified
80,they,nsubj,4,diversified
80,had,aux,4,diversified
80,diversified,ROOT,-1,ROOT
80,into,prep,4,diversified
80,banking,pobj,5,into
80,and,cc,6,banking
80,insurance,conj,6,banking
80,",",punct,4,diversified
80,and,cc,4,diversified
80,as,prep,17,felt
80,a,det,13,result
80,result,pobj,11,as
80,their,poss,15,fluence
80,fluence,nsubjpass,17,felt
80,was,auxpass,17,felt
80,felt,conj,4,diversified
80,at,prep,17,felt
80,the,det,21,level
80,highest,amod,21,level
80,level,pobj,18,at
80,.,punct,17,felt
81,Prudently,advmod,4,diversified
81,",",punct,4,diversified
81,they,nsubj,4,diversified
81,had,aux,4,diversified
81,diversified,ROOT,-1,ROOT
81,into,prep,4,diversified
81,banking,pobj,5,into
81,and,cc,6,banking
81,insurance,conj,6,banking
81,",",punct,4,diversified
81,and,cc,4,diversified
81,as,prep,17,felt
81,a,det,13,result
81,result,pobj,11,as
81,their,poss,15,infuence
81,infuence,nsubjpass,17,felt
81,was,auxpass,17,felt
81,felt,conj,4,diversified
81,at,prep,17,felt
81,the,det,21,level
81,highest,amod,21,level
81,level,pobj,18,at
81,.,punct,17,felt
82,Prudently,advmod,4,diversified
82,",",punct,4,diversified
82,they,nsubj,4,diversified
82,had,aux,4,diversified
82,diversified,ROOT,-1,ROOT
82,into,prep,4,diversified
82,banking,pobj,5,into
82,and,cc,6,banking
82,insurance,conj,6,banking
82,",",punct,4,diversified
82,and,cc,4,diversified
82,as,prep,17,felt
82,a,det,13,result
82,result,pobj,11,as
82,their,poss,15,influence
82,influence,nsubjpass,17,felt
82,will,aux,17,felt
82,felt,conj,4,diversified
82,at,prep,17,felt
82,the,det,21,level
82,highest,amod,21,level
82,level,pobj,18,at
82,.,punct,17,felt
83,Prudently,advmod,4,diversified
83,",",punct,4,diversified
83,they,nsubj,4,diversified
83,had,aux,4,diversified
83,diversified,ROOT,-1,ROOT
83,into,prep,4,diversified
83,banking,pobj,5,into
83,and,cc,6,banking
83,insurance,conj,6,banking
83,",",punct,4,diversified
83,and,cc,4,diversified
83,as,prep,17,felt
83,a,det,13,result
83,result,pobj,11,as
83,their,poss,15,influence
83,influence,nsubj,17,felt
83,waz,nsubj,17,felt
83,felt,conj,4,diversified
83,at,prep,17,felt
83,the,det,21,level
83,highest,amod,21,level
83,level,pobj,18,at
83,.,punct,17,felt
84,Prudently,advmod,4,diversified
84,",",punct,4,diversified
84,they,nsubj,4,diversified
84,had,aux,4,diversified
84,diversified,ROOT,-1,ROOT
84,into,prep,4,diversified
84,banking,pobj,5,into
84,and,cc,6,banking
84,insurance,conj,6,banking
84,",",punct,4,diversified
84,and,cc,4,diversified
84,as,prep,17,felt
84,a,det,13,result
84,result,pobj,11,as
84,their,poss,15,influence
84,influence,nsubjpass,17,felt
84,waw,auxpass,17,felt
84,felt,conj,4,diversified
84,at,prep,17,felt
84,the,det,21,level
84,highest,amod,21,level
84,level,pobj,18,at
84,.,punct,17,felt
85,Prudently,advmod,4,diversified
85,",",punct,4,diversified
85,they,nsubj,4,diversified
85,had,aux,4,diversified
85,diversified,ROOT,-1,ROOT
85,into,prep,4,diversified
85,banking,pobj,5,into
85,and,cc,6,banking
85,insurance,conj,6,banking
85,",",punct,4,diversified
85,and,cc,4,diversified
85,as,prep,17,felt
85,a,det,13,result
85,result,pobj,11,as
85,their,poss,15,influence
85,influence,nsubjpass,17,felt
85,wass,auxpass,17,felt
85,felt,conj,4,diversified
85,at,prep,17,felt
85,the,det,21,level
85,highest,amod,21,level
85,level,pobj,18,at
85,.,punct,17,felt
86,Prudently,advmod,4,diversified
86,",",punct,4,diversified
86,they,nsubj,4,diversified
86,had,aux,4,diversified
86,diversified,ROOT,-1,ROOT
86,into,prep,4,diversified
86,banking,pobj,5,into
86,and,cc,6,banking
86,insurance,conj,6,banking
86,",",punct,4,diversified
86,and,cc,4,diversified
86,as,prep,17,felt
86,a,det,13,result
86,result,pobj,11,as
86,their,poss,15,influence
86,influence,nsubjpass,17,felt
86,whas,auxpass,17,felt
86,felt,conj,4,diversified
86,at,prep,17,felt
86,the,det,21,level
86,highest,amod,21,level
86,level,pobj,18,at
86,.,punct,17,felt
87,Prudently,advmod,4,diversified
87,",",punct,4,diversified
87,they,nsubj,4,diversified
87,had,aux,4,diversified
87,diversified,ROOT,-1,ROOT
87,into,prep,4,diversified
87,banking,pobj,5,into
87,and,cc,6,banking
87,insurance,conj,6,banking
87,",",punct,4,diversified
87,and,cc,4,diversified
87,as,prep,17,felled
87,a,det,13,result
87,result,pobj,11,as
87,their,poss,15,influence
87,influence,nsubjpass,17,felled
87,was,auxpass,17,felled
87,felled,conj,4,diversified
87,at,prep,17,felled
87,the,det,21,level
87,highest,amod,21,level
87,level,pobj,18,at
87,.,punct,17,felled
88,Prudently,advmod,4,diversified
88,",",punct,4,diversified
88,they,nsubj,4,diversified
88,had,aux,4,diversified
88,diversified,ROOT,-1,ROOT
88,into,prep,4,diversified
88,banking,pobj,5,into
88,and,cc,6,banking
88,insurance,conj,6,banking
88,",",punct,4,diversified
88,and,cc,4,diversified
88,as,prep,17,fell
88,a,det,13,result
88,result,pobj,11,as
88,their,poss,15,influence
88,influence,nsubjpass,17,fell
88,was,auxpass,17,fell
88,fell,conj,4,diversified
88,at,prep,17,fell
88,the,det,21,level
88,highest,amod,21,level
88,level,pobj,18,at
88,.,punct,17,fell
89,Prudently,advmod,4,diversified
89,",",punct,4,diversified
89,they,nsubj,4,diversified
89,had,aux,4,diversified
89,diversified,ROOT,-1,ROOT
89,into,prep,4,diversified
89,banking,pobj,5,into
89,and,cc,6,banking
89,insurance,conj,6,banking
89,",",punct,4,diversified
89,and,cc,4,diversified
89,as,prep,17,feld
89,a,det,13,result
89,result,pobj,11,as
89,their,poss,15,influence
89,influence,nsubjpass,17,feld
89,was,auxpass,17,feld
89,feld,conj,4,diversified
89,at,prep,17,feld
89,the,det,21,level
89,highest,amod,21,level
89,level,pobj,18,at
89,.,punct,17,feld
90,Prudently,advmod,4,diversified
90,",",punct,4,diversified
90,they,nsubj,4,diversified
90,had,aux,4,diversified
90,diversified,ROOT,-1,ROOT
90,into,prep,4,diversified
90,banking,pobj,5,into
90,and,cc,6,banking
90,insurance,conj,6,banking
90,",",punct,4,diversified
90,and,cc,4,diversified
90,as,prep,17,feelled
90,a,det,13,result
90,result,pobj,11,as
90,their,poss,15,influence
90,influence,nsubjpass,17,feelled
90,was,auxpass,17,feelled
90,feelled,conj,4,diversified
90,at,prep,17,feelled
90,the,det,21,level
90,highest,amod,21,level
90,level,pobj,18,at
90,.,punct,17,feelled
91,Prudently,advmod,4,diversified
91,",",punct,4,diversified
91,hty,nsubj,4,diversified
91,had,aux,4,diversified
91,diversified,ROOT,-1,ROOT
91,into,prep,4,diversified
91,banking,pobj,5,into
91,and,cc,6,banking
91,insurance,conj,6,banking
91,",",punct,4,diversified
91,and,cc,4,diversified
91,as,prep,17,felt
91,a,det,13,result
91,result,pobj,11,as
91,htir,compound,15,influence
91,influence,nsubjpass,17,felt
91,was,auxpass,17,felt
91,felt,conj,4,diversified
91,at,prep,17,felt
91,ht,det,21,level
91,highest,amod,21,level
91,level,pobj,18,at
91,.,punct,17,felt
93,Prudently,advmod,4,diversified
93,",",punct,4,diversified
93,THERy,nsubj,4,diversified
93,had,aux,4,diversified
93,diversified,ROOT,-1,ROOT
93,into,prep,4,diversified
93,banking,pobj,5,into
93,and,cc,6,banking
93,insurance,conj,6,banking
93,",",punct,4,diversified
93,and,cc,4,diversified
93,as,prep,17,felt
93,a,det,13,result
93,result,pobj,11,as
93,THERir,compound,15,influence
93,influence,nsubjpass,17,felt
93,was,auxpass,17,felt
93,felt,conj,4,diversified
93,at,prep,17,felt
93,THER,det,21,level
93,highest,amod,21,level
93,level,pobj,18,at
93,.,punct,17,felt
94,Prudently,advmod,4,diversified
94,",",punct,4,diversified
94,dy,nsubj,4,diversified
94,had,aux,4,diversified
94,diversified,ROOT,-1,ROOT
94,into,prep,4,diversified
94,banking,pobj,5,into
94,and,cc,6,banking
94,insurance,conj,6,banking
94,",",punct,4,diversified
94,and,cc,4,diversified
94,as,prep,17,felt
94,a,det,13,result
94,result,pobj,11,as
94,dir,amod,15,influence
94,influence,nsubjpass,17,felt
94,was,auxpass,17,felt
94,felt,conj,4,diversified
94,at,prep,17,felt
94,d,det,21,level
94,highest,amod,21,level
94,level,pobj,18,at
94,.,punct,17,felt
95,Prudently,advmod,4,diversified
95,",",punct,4,diversified
95,ghty,nsubj,4,diversified
95,had,aux,4,diversified
95,diversified,ROOT,-1,ROOT
95,into,prep,4,diversified
95,banking,pobj,5,into
95,and,cc,6,banking
95,insurance,conj,6,banking
95,",",punct,4,diversified
95,and,cc,4,diversified
95,as,prep,17,felt
95,a,det,13,result
95,result,pobj,11,as
95,ghtir,compound,15,influence
95,influence,nsubjpass,17,felt
95,was,auxpass,17,felt
95,felt,conj,4,diversified
95,at,prep,17,felt
95,ght,det,21,level
95,highest,amod,21,level
95,level,pobj,18,at
95,.,punct,17,felt
96,Prudently,advmod,4,diversified
96,",",punct,4,diversified
96,they,nsubj,4,diversified
96,had,aux,4,diversified
96,diversified,ROOT,-1,ROOT
96,into,prep,4,diversified
96,banking,pobj,5,into
96,and,cc,6,banking
96,insurance,conj,6,banking
96,",",punct,4,diversified
96,and,cc,4,diversified
96,as,prep,17,felt
96,a,det,13,result
96,result,pobj,11,as
96,their,poss,15,influence
96,influence,nsubjpass,17,felt
96,was,auxpass,17,felt
96,felt,conj,4,diversified
96,at,prep,17,felt
96,the,det,21,level
96,heist,compound,21,level
96,level,pobj,18,at
96,.,punct,17,felt
97,Prudently,advmod,4,diversified
97,",",punct,4,diversified
97,they,nsubj,4,diversified
97,had,aux,4,diversified
97,diversified,ROOT,-1,ROOT
97,into,prep,4,diversified
97,banking,pobj,5,into
97,and,cc,6,banking
97,insurance,conj,6,banking
97,",",punct,4,diversified
97,and,cc,4,diversified
97,as,prep,17,felt
97,a,det,13,result
97,result,pobj,11,as
97,their,poss,15,influence
97,influence,nsubjpass,17,felt
97,was,auxpass,17,felt
97,felt,conj,4,diversified
97,at,prep,17,felt
97,the,det,21,level
97,highes,compound,21,level
97,level,pobj,18,at
97,.,punct,17,felt
98,Prudently,advmod,4,diversified
98,",",punct,4,diversified
98,they,nsubj,4,diversified
98,had,aux,4,diversified
98,diversified,ROOT,-1,ROOT
98,into,prep,4,diversified
98,banking,pobj,5,into
98,and,cc,6,banking
98,insurance,conj,6,banking
98,",",punct,4,diversified
98,and,cc,4,diversified
98,as,prep,17,felt
98,a,det,13,result
98,result,pobj,11,as
98,their,poss,15,influence
98,influence,nsubjpass,17,felt
98,was,auxpass,17,felt
98,felt,conj,4,diversified
98,at,prep,17,felt
98,the,det,21,level
98,hightest,amod,21,level
98,level,pobj,18,at
98,.,punct,17,felt
99,Prudently,advmod,4,diversified
99,",",punct,4,diversified
99,they,nsubj,4,diversified
99,had,aux,4,diversified
99,diversified,ROOT,-1,ROOT
99,into,prep,4,diversified
99,banking,pobj,5,into
99,and,cc,6,banking
99,insurance,conj,6,banking
99,",",punct,4,diversified
99,and,cc,4,diversified
99,as,prep,17,felt
99,a,det,13,result
99,result,pobj,11,as
99,their,poss,15,influence
99,influence,nsubjpass,17,felt
99,was,auxpass,17,felt
99,felt,conj,4,diversified
99,at,prep,17,felt
99,the,det,21,level
99,highist,amod,21,level
99,level,pobj,18,at
99,.,punct,17,felt
100,Prudently,advmod,4,diversified
100,",",punct,4,diversified
100,they,nsubj,4,diversified
100,had,aux,4,diversified
100,diversified,ROOT,-1,ROOT
100,into,prep,4,diversified
100,banking,pobj,5,into
100,and,cc,6,banking
100,insurance,conj,6,banking
100,",",punct,4,diversified
100,and,cc,4,diversified
100,as,prep,17,felt
100,a,det,13,result
100,result,pobj,11,as
100,their,poss,15,influence
100,influence,nsubjpass,17,felt
100,was,auxpass,17,felt
100,felt,conj,4,diversified
100,at,prep,17,felt
100,the,det,21,level
100,highst,amod,21,level
100,level,pobj,18,at
100,.,punct,17,felt
101,Prudently,advmod,4,diversified
101,",",punct,4,diversified
101,they,nsubj,4,diversified
101,had,aux,4,diversified
101,diversified,ROOT,-1,ROOT
101,into,prep,4,diversified
101,banking,pobj,5,into
101,and,cc,6,banking
101,insurance,conj,6,banking
101,",",punct,4,diversified
101,and,cc,4,diversified
101,as,prep,17,felt
101,a,det,13,result
101,result,pobj,11,as
101,their,poss,15,influence
101,influence,nsubjpass,17,felt
101,was,auxpass,17,felt
101,felt,conj,4,diversified
101,at,prep,17,felt
101,the,det,21,lavel
101,highest,amod,21,lavel
101,lavel,pobj,18,at
101,.,punct,17,felt
102,Prudently,advmod,4,diversified
102,",",punct,4,diversified
102,they,nsubj,4,diversified
102,had,aux,4,diversified
102,diversified,ROOT,-1,ROOT
102,into,prep,4,diversified
102,banking,pobj,5,into
102,and,cc,6,banking
102,insurance,conj,6,banking
102,",",punct,4,diversified
102,and,cc,4,diversified
102,as,prep,17,felt
102,a,det,13,result
102,result,pobj,11,as
102,their,poss,15,influence
102,influence,nsubjpass,17,felt
102,was,auxpass,17,felt
102,felt,conj,4,diversified
102,at,prep,17,felt
102,the,det,21,leveal
102,highest,amod,21,leveal
102,leveal,pobj,18,at
102,.,punct,17,felt
103,Prudently,advmod,4,diversified
103,",",punct,4,diversified
103,they,nsubj,4,diversified
103,had,aux,4,diversified
103,diversified,ROOT,-1,ROOT
103,into,prep,4,diversified
103,banking,pobj,5,into
103,and,cc,6,banking
103,insurance,conj,6,banking
103,",",punct,4,diversified
103,and,cc,4,diversified
103,as,prep,17,felt
103,a,det,13,result
103,result,pobj,11,as
103,their,poss,15,influence
103,influence,nsubjpass,17,felt
103,was,auxpass,17,felt
103,felt,conj,4,diversified
103,at,prep,17,felt
103,the,det,21,leverl
103,highest,amod,21,leverl
103,leverl,pobj,18,at
103,.,punct,17,felt
104,Yhe,nmod,2,marriage
104,arranged,amod,2,marriage
104,marriage,nsubj,4,be
104,would,aux,4,be
104,be,ROOT,-1,ROOT
104,the,det,7,event
104,social,amod,7,event
104,event,attr,4,be
104,of,prep,7,event
104,the,det,11,year
104,following,amod,11,year
104,year,pobj,8,of
104,.,punct,4,be
105,Tge,nmod,2,marriage
105,arranged,amod,2,marriage
105,marriage,nsubj,4,be
105,would,aux,4,be
105,be,ROOT,-1,ROOT
105,the,det,7,event
105,social,amod,7,event
105,event,attr,4,be
105,of,prep,7,event
105,the,det,11,year
105,following,amod,11,year
105,year,pobj,8,of
105,.,punct,4,be
106,VThe,det,2,marriage
106,arranged,amod,2,marriage
106,marriage,nsubj,4,be
106,would,aux,4,be
106,be,ROOT,-1,ROOT
106,the,det,7,event
106,social,amod,7,event
106,event,attr,4,be
106,of,prep,7,event
106,the,det,11,year
106,following,amod,11,year
106,year,pobj,8,of
106,.,punct,4,be
107,Thte,det,2,marriage
107,arranged,amod,2,marriage
107,marriage,nsubj,4,be
107,would,aux,4,be
107,be,ROOT,-1,ROOT
107,the,det,7,event
107,social,amod,7,event
107,event,attr,4,be
107,of,prep,7,event
107,the,det,11,year
107,following,amod,11,year
107,year,pobj,8,of
107,.,punct,4,be
108,They,nsubj,1,arranged
108,arranged,ROOT,-1,ROOT
108,marriage,nsubj,4,be
108,would,aux,4,be
108,be,ccomp,1,arranged
108,the,det,7,event
108,social,amod,7,event
108,event,attr,4,be
108,of,prep,7,event
108,the,det,11,year
108,following,amod,11,year
108,year,pobj,8,of
108,.,punct,1,arranged
109,The,det,2,marriage
