sentence_id,word,deprel,head_id,head
109,erranged,amod,2,marriage
109,marriage,nsubj,4,be
109,would,aux,4,be
109,be,ROOT,-1,ROOT
109,the,det,7,event
109,social,amod,7,event
109,event,attr,4,be
109,of,prep,7,event
109,the,det,11,year
109,following,amod,11,year
109,year,pobj,8,of
109,.,punct,4,be
110,The,det,2,marriage
110,arrenged,amod,2,marriage
110,marriage,nsubj,4,be
110,would,aux,4,be
110,be,ROOT,-1,ROOT
110,the,det,7,event
110,social,amod,7,event
110,event,attr,4,be
110,of,prep,7,event
110,the,det,11,year
110,following,amod,11,year
110,year,pobj,8,of
110,.,punct,4,be
111,The,det,2,marriage
111,arranjed,compound,2,marriage
111,marriage,nsubj,4,be
111,would,aux,4,be
111,be,ROOT,-1,ROOT
111,the,det,7,event
111,social,amod,7,event
111,event,attr,4,be
111,of,prep,7,event
111,the,det,11,year
111,following,amod,11,year
111,year,pobj,8,of
111,.,punct,4,be
112,The,det,2,mariage
112,arranged,amod,2,mariage
112,mariage,nsubj,4,be
112,would,aux,4,be
112,be,ROOT,-1,ROOT
112,the,det,7,event
112,social,amod,7,event
112,event,attr,4,be
112,of,prep,7,event
112,the,det,11,year
112,following,amod,11,year
112,year,pobj,8,of
112,.,punct,4,be
113,The,det,2,marriege
113,arranged,amod,2,marriege
113,marriege,nsubj,4,be
113,would,aux,4,be
113,be,ROOT,-1,ROOT
113,the,det,7,event
113,social,amod,7,event
113,event,attr,4,be
113,of,prep,7,event
113,the,det,11,year
113,following,amod,11,year
113,year,pobj,8,of
113,.,punct,4,be
114,The,det,2,marrige
114,arranged,amod,2,marrige
114,marrige,nsubj,4,be
114,would,aux,4,be
114,be,ROOT,-1,ROOT
114,the,det,7,event
114,social,amod,7,event
114,event,attr,4,be
114,of,prep,7,event
114,the,det,11,year
114,following,amod,11,year
114,year,pobj,8,of
114,.,punct,4,be
115,The,det,2,marage
115,arranged,amod,2,marage
115,marage,nsubj,4,be
115,would,aux,4,be
115,be,ROOT,-1,ROOT
115,the,det,7,event
115,social,amod,7,event
115,event,attr,4,be
115,of,prep,7,event
115,the,det,11,year
115,following,amod,11,year
115,year,pobj,8,of
115,.,punct,4,be
116,The,det,2,marriage
116,arranged,amod,2,marriage
116,marriage,nsubj,4,be
116,woult,aux,4,be
116,be,ROOT,-1,ROOT
116,the,det,7,event
116,social,amod,7,event
116,event,attr,4,be
116,of,prep,7,event
116,the,det,11,year
116,following,amod,11,year
116,year,pobj,8,of
116,.,punct,4,be
117,The,det,2,marriage
117,arranged,amod,2,marriage
117,marriage,nsubj,4,be
117,di,aux,4,be
117,be,ROOT,-1,ROOT
117,the,det,7,event
117,social,amod,7,event
117,event,attr,4,be
117,of,prep,7,event
117,the,det,11,year
117,following,amod,11,year
117,year,pobj,8,of
117,.,punct,4,be
118,The,det,3,world
118,arranged,amod,2,marriage
118,marriage,compound,3,world
118,world,nsubj,4,be
118,be,ROOT,-1,ROOT
118,the,det,7,event
118,social,amod,7,event
118,event,attr,4,be
118,of,prep,7,event
118,the,det,11,year
118,following,amod,11,year
118,year,pobj,8,of
118,.,punct,4,be
119,The,det,2,marriage
119,arranged,amod,2,marriage
119,marriage,nsubj,4,be
119,whould,aux,4,be
119,be,ROOT,-1,ROOT
119,the,det,7,event
119,social,amod,7,event
119,event,attr,4,be
119,of,prep,7,event
119,the,det,11,year
119,following,amod,11,year
119,year,pobj,8,of
119,.,punct,4,be
120,The,det,2,marriage
120,arranged,amod,2,marriage
120,marriage,nsubj,4,be
120,would,aux,4,be
120,be,ROOT,-1,ROOT
120,the,det,7,event
120,sozial,amod,7,event
120,event,attr,4,be
120,of,prep,7,event
120,the,det,11,year
120,following,amod,11,year
120,year,pobj,8,of
120,.,punct,4,be
121,The,det,2,marriage
121,arranged,amod,2,marriage
121,marriage,nsubj,4,be
121,would,aux,4,be
121,be,ROOT,-1,ROOT
121,the,det,7,event
121,sociality,compound,7,event
121,event,attr,4,be
121,of,prep,7,event
121,the,det,11,year
121,following,amod,11,year
121,year,pobj,8,of
121,.,punct,4,be
122,The,det,2,marriage
122,arranged,amod,2,marriage
122,marriage,nsubj,4,be
122,would,aux,4,be
122,be,ROOT,-1,ROOT
122,the,det,7,evet
122,social,amod,7,evet
122,evet,attr,4,be
122,of,prep,7,evet
122,the,det,11,year
122,following,amod,11,year
122,year,pobj,8,of
122,.,punct,4,be
123,The,det,2,marriage
123,arranged,amod,2,marriage
123,marriage,nsubj,4,be
123,would,aux,4,be
123,be,ROOT,-1,ROOT
123,the,det,7,ivent
123,social,amod,7,ivent
123,ivent,attr,4,be
123,of,prep,7,ivent
123,the,det,11,year
123,following,amod,11,year
123,year,pobj,8,of
123,.,punct,4,be
124,The,det,2,marriage
124,arranged,amod,2,marriage
124,marriage,nsubj,4,be
124,would,aux,4,be
124,be,ROOT,-1,ROOT
124,the,det,7,evenement
124,social,amod,7,evenement
124,evenement,attr,4,be
124,of,prep,7,evenement
124,the,det,11,year
124,following,amod,11,year
124,year,pobj,8,of
124,.,punct,4,be
125,The,det,2,marriage
125,arranged,amod,2,marriage
125,marriage,nsubj,4,be
125,would,aux,4,be
125,be,ROOT,-1,ROOT
125,the,det,6,social
125,social,attr,4,be
125,even,advmod,8,of
125,of,prep,6,social
125,the,det,11,year
125,following,amod,11,year
125,year,pobj,8,of
125,.,punct,4,be
126,The,det,2,marriage
126,arranged,amod,2,marriage
126,marriage,nsubj,4,be
126,would,aux,4,be
126,be,ROOT,-1,ROOT
126,the,det,7,event
126,social,amod,7,event
126,event,attr,4,be
126,of,prep,7,event
126,the,det,11,year
126,folllowing,amod,11,year
126,year,pobj,8,of
126,.,punct,4,be
127,The,det,2,marriage
127,arranged,amod,2,marriage
127,marriage,nsubj,4,be
127,would,aux,4,be
127,be,ROOT,-1,ROOT
127,the,det,7,event
127,social,amod,7,event
127,event,attr,4,be
127,of,prep,7,event
127,the,det,11,year
127,follwoing,amod,11,year
127,year,pobj,8,of
127,.,punct,4,be
128,The,det,2,marriage
128,arranged,amod,2,marriage
128,marriage,nsubj,4,be
128,would,aux,4,be
128,be,ROOT,-1,ROOT
128,the,det,7,event
128,social,amod,7,event
128,event,attr,4,be
128,of,prep,7,event
128,the,det,11,year
128,follow,amod,11,year
128,year,pobj,8,of
128,.,punct,4,be
129,The,det,2,marriage
129,arranged,amod,2,marriage
129,marriage,nsubj,4,be
129,would,aux,4,be
129,be,ROOT,-1,ROOT
129,the,det,7,event
129,social,amod,7,event
129,event,attr,4,be
129,of,prep,7,event
129,the,det,11,yaer
129,following,amod,11,yaer
129,yaer,pobj,8,of
129,.,punct,4,be
130,The,det,2,marriage
130,arranged,amod,2,marriage
130,marriage,nsubj,4,be
130,would,aux,4,be
130,be,ROOT,-1,ROOT
130,the,det,7,event
130,social,amod,7,event
130,event,attr,4,be
130,of,prep,7,event
130,the,det,11,yaers
130,following,amod,11,yaers
130,yaers,pobj,8,of
130,.,punct,4,be
131,The,det,2,marriage
131,arranged,amod,2,marriage
131,marriage,nsubj,4,be
131,would,aux,4,be
131,be,ROOT,-1,ROOT
131,the,det,7,event
131,social,amod,7,event
131,event,attr,4,be
131,of,prep,7,event
131,the,det,11,yeas
131,following,amod,11,yeas
131,yeas,pobj,8,of
131,.,punct,4,be
132,The,det,2,marriage
132,arranged,amod,2,marriage
132,marriage,nsubj,4,be
132,would,aux,4,be
132,be,ROOT,-1,ROOT
132,the,det,7,event
132,social,amod,7,event
132,event,attr,4,be
132,of,prep,7,event
132,the,det,11,yar
132,following,amod,11,yar
132,yar,pobj,8,of
132,.,punct,4,be
133,The,det,2,marriage
133,arranged,amod,2,marriage
133,marriage,nsubj,4,be
133,would,aux,4,be
133,be,ROOT,-1,ROOT
133,the,det,7,event
133,social,amod,7,event
133,event,attr,4,be
133,of,prep,7,event
133,the,det,11,yeat
133,following,amod,11,yeat
133,yeat,pobj,8,of
133,.,punct,4,be
134,Wenn,npadvmod,8,were
134,at,advmod,2,last
134,last,advmod,4,spoke
134,she,nsubj,4,spoke
134,spoke,ccomp,8,were
134,",",punct,8,were
134,her,poss,7,words
134,words,nsubj,8,were
134,were,ROOT,-1,ROOT
134,heavy,acomp,8,were
134,and,cc,9,heavy
134,disjointed,conj,9,heavy
134,.,punct,8,were
135,Whren,dep,8,were
135,at,advmod,4,spoke
135,last,advmod,4,spoke
135,she,nsubj,4,spoke
135,spoke,ccomp,8,were
135,",",punct,8,were
135,her,poss,7,words
135,words,nsubj,8,were
135,were,ROOT,-1,ROOT
135,heavy,acomp,8,were
135,and,cc,9,heavy
135,disjointed,conj,9,heavy
135,.,punct,8,were
136,Whe,mark,4,spoke
136,at,advmod,2,last
136,last,advmod,4,spoke
136,she,nsubj,4,spoke
136,spoke,advcl,8,were
136,",",punct,8,were
136,her,poss,7,words
136,words,nsubj,8,were
136,were,ROOT,-1,ROOT
136,heavy,acomp,8,were
136,and,cc,9,heavy
136,disjointed,conj,9,heavy
136,.,punct,8,were
137,Whem,advcl,8,were
137,at,advmod,2,last
137,last,advmod,4,spoke
137,she,nsubj,4,spoke
137,spoke,ccomp,0,Whem
137,",",punct,8,were
137,her,poss,7,words
137,words,nsubj,8,were
137,were,ROOT,-1,ROOT
137,heavy,acomp,8,were
137,and,cc,9,heavy
137,disjointed,conj,9,heavy
137,.,punct,8,were
138,Whwen,dep,8,were
138,at,advmod,4,spoke
138,last,advmod,4,spoke
138,she,nsubj,4,spoke
138,spoke,advcl,8,were
138,",",punct,8,were
138,her,poss,7,words
138,words,nsubj,8,were
138,were,ROOT,-1,ROOT
138,heavy,acomp,8,were
138,and,cc,9,heavy
138,disjointed,conj,9,heavy
138,.,punct,8,were
139,When,advmod,4,spoke
139,at,prep,4,spoke
139,Iast,pobj,1,at
139,she,nsubj,4,spoke
139,spoke,advcl,8,were
139,",",punct,8,were
139,her,poss,7,words
139,words,nsubj,8,were
139,were,ROOT,-1,ROOT
139,heavy,acomp,8,were
139,and,cc,9,heavy
139,disjointed,conj,9,heavy
139,.,punct,8,were
140,When,advmod,4,spoke
140,at,prep,4,spoke
140,lazy,amod,1,at
140,she,nsubj,4,spoke
140,spoke,advcl,8,were
140,",",punct,8,were
140,her,poss,7,words
140,words,nsubj,8,were
140,were,ROOT,-1,ROOT
140,heavy,acomp,8,were
140,and,cc,9,heavy
140,disjointed,conj,9,heavy
140,.,punct,8,were
141,When,advmod,4,spoke
141,at,prep,4,spoke
141,lasth,pobj,1,at
141,she,nsubj,4,spoke
141,spoke,advcl,8,were
141,",",punct,8,were
141,her,poss,7,words
141,words,nsubj,8,were
141,were,ROOT,-1,ROOT
141,heavy,acomp,8,were
141,and,cc,9,heavy
141,disjointed,conj,9,heavy
141,.,punct,8,were
142,When,advmod,4,spoke
142,at,prep,4,spoke
142,lost,amod,1,at
142,she,nsubj,4,spoke
142,spoke,advcl,8,were
142,",",punct,8,were
142,her,poss,7,words
142,words,nsubj,8,were
142,were,ROOT,-1,ROOT
142,heavy,acomp,8,were
142,and,cc,9,heavy
142,disjointed,conj,9,heavy
142,.,punct,8,were
143,When,advmod,4,spoke
143,at,prep,4,spoke
143,last,pcomp,1,at
143,whe,nsubj,4,spoke
143,spoke,advcl,8,were
143,",",punct,8,were
143,her,poss,7,words
143,words,nsubj,8,were
143,were,ROOT,-1,ROOT
143,heavy,acomp,8,were
143,and,cc,9,heavy
143,disjointed,conj,9,heavy
143,.,punct,8,were
144,When,advmod,4,spoke
144,at,prep,4,spoke
144,last,pcomp,1,at
144,shie,nsubj,4,spoke
144,spoke,advcl,8,were
144,",",punct,8,were
144,her,poss,7,words
144,words,nsubj,8,were
144,were,ROOT,-1,ROOT
144,heavy,acomp,8,were
144,and,cc,9,heavy
144,disjointed,conj,9,heavy
144,.,punct,8,were
145,When,advmod,2,last
145,at,advmod,2,last
145,last,advmod,4,spoke
145,seh,nsubj,4,spoke
145,spoke,advcl,8,were
145,",",punct,8,were
145,her,poss,7,words
145,words,nsubj,8,were
145,were,ROOT,-1,ROOT
145,heavy,acomp,8,were
145,and,cc,9,heavy
145,disjointed,conj,9,heavy
145,.,punct,8,were
146,When,advmod,4,spoke
146,at,prep,4,spoke
146,last,pcomp,1,at
146,se,nsubj,4,spoke
146,spoke,advcl,8,were
146,",",punct,8,were
146,her,poss,7,words
146,words,nsubj,8,were
146,were,ROOT,-1,ROOT
146,heavy,acomp,8,were
146,and,cc,9,heavy
146,disjointed,conj,9,heavy
146,.,punct,8,were
147,When,advmod,2,last
147,at,advmod,2,last
147,last,advmod,4,spoke
147,Shi,nsubj,4,spoke
147,spoke,advcl,8,were
147,",",punct,8,were
147,her,poss,7,words
147,words,nsubj,8,were
147,were,ROOT,-1,ROOT
147,heavy,acomp,8,were
147,and,cc,9,heavy
147,disjointed,conj,9,heavy
147,.,punct,8,were
148,When,advmod,2,last
148,at,advmod,2,last
148,last,advmod,4,spoked
148,she,nsubj,4,spoked
148,spoked,advcl,8,were
148,",",punct,8,were
148,her,poss,7,words
148,words,nsubj,8,were
148,were,ROOT,-1,ROOT
148,heavy,acomp,8,were
148,and,cc,9,heavy
148,disjointed,conj,9,heavy
148,.,punct,8,were
149,When,advmod,4,spoke
149,at,advmod,4,spoke
149,last,pcomp,1,at
149,she,nsubj,4,spoke
149,spoke,advcl,8,were
149,",",punct,8,were
149,ho,det,7,words
149,words,nsubj,8,were
149,were,ROOT,-1,ROOT
149,heavy,acomp,8,were
149,and,cc,9,heavy
149,disjointed,conj,9,heavy
149,.,punct,8,were
150,When,advmod,4,spoke
150,at,advmod,4,spoke
150,last,pcomp,1,at
150,she,nsubj,4,spoke
150,spoke,advcl,8,were
150,",",punct,8,were
150,hers,poss,7,words
150,words,nsubj,8,were
150,were,ROOT,-1,ROOT
150,heavy,acomp,8,were
150,and,cc,9,heavy
150,disjointed,conj,9,heavy
150,.,punct,8,were
151,When,advmod,4,spoke
151,at,advmod,4,spoke
151,last,pcomp,1,at
151,she,nsubj,4,spoke
151,spoke,advcl,8,were
151,",",punct,8,were
151,hef,det,7,words
151,words,nsubj,8,were
151,were,ROOT,-1,ROOT
151,heavy,acomp,8,were
151,and,cc,9,heavy
151,disjointed,conj,9,heavy
151,.,punct,8,were
152,When,advmod,4,spoke
152,at,advmod,2,last
152,last,advmod,4,spoke
152,she,nsubj,4,spoke
152,spoke,advcl,8,were
152,",",punct,8,were
152,her,poss,7,qwords
152,qwords,nsubj,8,were
152,were,ROOT,-1,ROOT
152,heavy,acomp,8,were
152,and,cc,9,heavy
152,disjointed,conj,9,heavy
152,.,punct,8,were
153,When,advmod,4,spoke
153,at,advmod,2,last
153,last,advmod,4,spoke
153,she,nsubj,4,spoke
153,spoke,advcl,8,were
153,",",punct,8,were
153,her,poss,7,worlds
153,worlds,nsubj,8,were
153,were,ROOT,-1,ROOT
153,heavy,acomp,8,were
153,and,cc,9,heavy
153,disjointed,conj,9,heavy
153,.,punct,8,were
154,When,advmod,4,spoke
154,at,advmod,2,last
154,last,advmod,4,spoke
154,she,nsubj,4,spoke
154,spoke,advcl,8,were
154,",",punct,8,were
154,her,poss,7,works
154,works,nsubj,8,were
154,were,ROOT,-1,ROOT
154,heavy,acomp,8,were
154,and,cc,9,heavy
154,disjointed,conj,9,heavy
154,.,punct,8,were
155,When,advmod,4,spoke
155,at,advmod,4,spoke
155,last,pcomp,1,at
155,she,nsubj,4,spoke
155,spoke,advcl,9,heavy
155,",",punct,9,heavy
155,her,poss,7,words
155,words,nsubj,9,heavy
155,werw,amod,9,heavy
155,heavy,ROOT,-1,ROOT
155,and,cc,9,heavy
155,disjointed,conj,9,heavy
155,.,punct,9,heavy
157,When,advmod,4,spoke
157,at,advmod,4,spoke
157,last,pcomp,1,at
157,she,nsubj,4,spoke
157,spoke,advcl,8,wer
157,",",punct,8,wer
157,her,poss,7,words
157,words,nsubj,8,wer
157,wer,ROOT,-1,ROOT
157,heavy,acomp,8,wer
157,and,cc,9,heavy
157,disjointed,conj,9,heavy
157,.,punct,8,wer
158,When,advmod,4,spoke
158,at,advmod,2,last
158,last,advmod,4,spoke
158,she,nsubj,4,spoke
158,spoke,advcl,8,vere
158,",",punct,8,vere
158,her,poss,7,words
158,words,nsubj,8,vere
158,vere,ROOT,-1,ROOT
158,heavy,acomp,8,vere
158,and,cc,9,heavy
158,disjointed,conj,9,heavy
158,.,punct,8,vere
159,When,advmod,4,spoke
159,at,advmod,2,last
159,last,advmod,4,spoke
159,she,nsubj,4,spoke
159,spoke,advcl,8,was
159,",",punct,8,was
159,her,poss,7,words
159,words,nsubj,8,was
159,was,ROOT,-1,ROOT
159,heavy,acomp,8,was
159,and,cc,9,heavy
159,disjointed,conj,9,heavy
159,.,punct,8,was
160,When,advmod,4,spoke
160,at,advmod,2,last
160,last,advmod,4,spoke
160,she,nsubj,4,spoke
160,spoke,advcl,8,were
160,",",punct,8,were
160,her,poss,7,words
160,words,nsubj,8,were
160,were,ROOT,-1,ROOT
160,heary,acomp,8,were
160,and,cc,9,heary
160,disjointed,conj,9,heary
160,.,punct,8,were
161,When,advmod,4,spoke
161,at,advmod,2,last
161,last,advmod,4,spoke
161,she,nsubj,4,spoke
161,spoke,advcl,8,were
161,",",punct,8,were
161,her,poss,7,words
161,words,nsubj,8,were
161,were,ROOT,-1,ROOT
161,heave,acomp,8,were
161,and,cc,9,heave
161,disjointed,conj,9,heave
161,.,punct,8,were
162,When,advmod,4,spoke
162,at,advmod,2,last
162,last,advmod,4,spoke
162,she,nsubj,4,spoke
162,spoke,advcl,8,were
162,",",punct,8,were
162,her,poss,7,words
162,words,nsubj,8,were
162,were,ROOT,-1,ROOT
162,reavy,acomp,8,were
162,and,cc,9,reavy
162,disjointed,conj,9,reavy
162,.,punct,8,were
163,When,advmod,4,spoke
163,at,advmod,2,last
163,last,advmod,4,spoke
163,she,nsubj,4,spoke
163,spoke,advcl,8,were
163,",",punct,8,were
163,her,poss,7,words
163,words,nsubj,8,were
163,were,ROOT,-1,ROOT
163,heavy,amod,11,disjointed
163,um,intj,11,disjointed
163,disjointed,acomp,8,were
163,.,punct,8,were
164,When,advmod,4,spoke
164,at,advmod,4,spoke
164,last,pcomp,1,at
164,she,nsubj,4,spoke
164,spoke,advcl,8,were
164,",",punct,8,were
164,her,poss,7,words
164,words,nsubj,8,were
164,were,ROOT,-1,ROOT
164,heavy,acomp,8,were
164,amd,cc,9,heavy
164,disjointed,conj,9,heavy
164,.,punct,8,were
165,When,advmod,4,spoke
165,at,advmod,2,last
165,last,advmod,4,spoke
165,she,nsubj,4,spoke
165,spoke,advcl,8,were
165,",",punct,8,were
165,her,poss,7,words
165,words,nsubj,8,were
165,were,ROOT,-1,ROOT
165,heavy,acomp,8,were
165,&,cc,9,heavy
165,disjointed,conj,9,heavy
165,.,punct,8,were
166,When,advmod,4,spoke
166,at,advmod,4,spoke
166,last,pcomp,1,at
166,she,nsubj,4,spoke
166,spoke,advcl,8,were
166,",",punct,8,were
166,her,poss,7,words
166,words,nsubj,8,were
166,were,ROOT,-1,ROOT
166,heavy,amod,11,disjointed
166,ansd,advmod,11,disjointed
166,disjointed,acomp,8,were
166,.,punct,8,were
167,When,advmod,4,spoke
167,at,advmod,4,spoke
167,last,pcomp,1,at
167,she,nsubj,4,spoke
167,spoke,advcl,8,were
167,",",punct,8,were
167,her,poss,7,words
167,words,nsubj,8,were
167,were,ROOT,-1,ROOT
167,heavy,amod,11,disjointed
167,ou,advmod,11,disjointed
167,disjointed,acomp,8,were
167,.,punct,8,were
168,When,advmod,4,spoke
168,at,advmod,2,last
168,last,advmod,4,spoke
168,she,nsubj,4,spoke
168,spoke,advcl,8,were
168,",",punct,8,were
168,her,poss,7,words
168,words,nsubj,8,were
168,were,ROOT,-1,ROOT
168,heavy,acomp,8,were
168,and,cc,9,heavy
168,disjointed,conj,9,heavy
168,.,punct,8,were
169,Tha,det,1,road
169,road,nsubj,5,was
169,to,prep,1,road
169,the,det,4,coast
169,coast,pobj,2,to
169,was,ROOT,-1,ROOT
169,busy,acomp,5,was
169,with,prep,6,busy
169,traffic,pobj,7,with
169,in,prep,8,traffic
169,both,det,11,directions
169,directions,pobj,9,in
169,.,punct,5,was
170,Trhe,det,1,road
170,road,nsubj,5,was
170,to,prep,1,road
170,the,det,4,coast
170,coast,pobj,2,to
170,was,ROOT,-1,ROOT
170,busy,acomp,5,was
170,with,prep,6,busy
170,traffic,pobj,7,with
170,in,prep,8,traffic
170,both,det,11,directions
170,directions,pobj,9,in
170,.,punct,5,was
171,He,det,1,road
171,road,nsubj,5,was
171,to,prep,1,road
171,the,det,4,coast
171,coast,pobj,2,to
171,was,ROOT,-1,ROOT
171,busy,acomp,5,was
171,with,prep,6,busy
171,traffic,pobj,7,with
171,in,prep,8,traffic
171,both,det,11,directions
171,directions,pobj,9,in
171,.,punct,5,was
172,They,nmod,1,road
172,road,nsubj,5,was
172,to,prep,1,road
172,the,det,4,coast
172,coast,pobj,2,to
172,was,ROOT,-1,ROOT
172,busy,acomp,5,was
172,with,prep,6,busy
172,traffic,pobj,7,with
172,in,prep,8,traffic
172,both,det,11,directions
172,directions,pobj,9,in
172,.,punct,5,was
173,The,det,1,roud
173,roud,nsubj,5,was
173,to,prep,1,roud
173,the,det,4,coast
173,coast,pobj,2,to
173,was,ROOT,-1,ROOT
173,busy,acomp,5,was
173,with,prep,6,busy
173,traffic,pobj,7,with
173,in,prep,8,traffic
173,both,det,11,directions
173,directions,pobj,9,in
173,.,punct,5,was
174,The,det,1,rood
174,rood,nsubj,5,was
174,to,prep,1,rood
174,the,det,4,coast
174,coast,pobj,2,to
174,was,ROOT,-1,ROOT
174,busy,acomp,5,was
174,with,prep,6,busy
174,traffic,pobj,7,with
174,in,prep,8,traffic
174,both,det,11,directions
174,directions,pobj,9,in
174,.,punct,5,was
175,The,det,1,roade
175,roade,nsubj,5,was
175,to,prep,1,roade
175,the,det,4,coast
175,coast,pobj,2,to
175,was,ROOT,-1,ROOT
175,busy,acomp,5,was
175,with,prep,6,busy
175,traffic,pobj,7,with
175,in,prep,8,traffic
175,both,det,11,directions
175,directions,pobj,9,in
175,.,punct,5,was
176,The,det,1,Rd
176,Rd,nsubj,5,was
176,to,prep,1,Rd
176,the,det,4,coast
176,coast,pobj,2,to
176,was,ROOT,-1,ROOT
176,busy,acomp,5,was
176,with,prep,6,busy
176,traffic,pobj,7,with
176,in,prep,8,traffic
176,both,det,11,directions
176,directions,pobj,9,in
176,.,punct,5,was
177,The,det,1,road
177,road,nsubj,5,was
177,to,prep,1,road
177,th,det,4,coast
177,coast,pobj,2,to
177,was,ROOT,-1,ROOT
177,busy,acomp,5,was
177,with,prep,5,was
177,traffic,pobj,7,with
177,in,prep,8,traffic
177,both,det,11,directions
177,directions,pobj,9,in
177,.,punct,5,was
178,The,det,1,road
178,road,nsubj,5,was
178,to,prep,1,road
178,they,det,4,coast
178,coast,pobj,2,to
178,was,ROOT,-1,ROOT
178,busy,acomp,5,was
178,with,prep,6,busy
178,traffic,pobj,7,with
178,in,prep,8,traffic
178,both,det,11,directions
178,directions,pobj,9,in
178,.,punct,5,was
179,The,det,1,road
179,road,nsubj,5,was
179,to,prep,1,road
179,ht,compound,4,coast
179,coast,pobj,2,to
179,was,ROOT,-1,ROOT
179,busy,acomp,5,was
179,with,prep,6,busy
179,traffic,pobj,7,with
179,in,prep,8,traffic
179,both,det,11,directions
179,directions,pobj,9,in
179,.,punct,5,was
180,The,det,1,road
180,road,nsubj,5,was
180,to,prep,1,road
180,thr,det,4,coast
180,coast,pobj,2,to
180,was,ROOT,-1,ROOT
180,busy,acomp,5,was
180,with,prep,6,busy
180,traffic,pobj,7,with
180,in,prep,8,traffic
180,both,det,11,directions
180,directions,pobj,9,in
180,.,punct,5,was
181,The,det,1,road
181,road,nsubj,5,was
181,to,prep,1,road
181,thw,compound,4,coast
181,coast,pobj,2,to
181,was,ROOT,-1,ROOT
181,busy,acomp,5,was
181,with,prep,5,was
181,traffic,pobj,7,with
181,in,prep,8,traffic
181,both,det,11,directions
181,directions,pobj,9,in
181,.,punct,5,was
182,The,det,1,road
182,road,nsubj,5,was
182,to,prep,1,road
182,the,det,4,cost
182,cost,pobj,2,to
182,was,ROOT,-1,ROOT
182,busy,acomp,5,was
182,with,prep,5,was
182,traffic,pobj,7,with
182,in,prep,8,traffic
182,both,det,11,directions
182,directions,pobj,9,in
182,.,punct,5,was
183,The,det,1,road
183,road,nsubj,5,was
183,to,prep,1,road
183,the,det,4,coats
183,coats,pobj,2,to
183,was,ROOT,-1,ROOT
183,busy,acomp,5,was
183,with,prep,5,was
183,traffic,pobj,7,with
183,in,prep,8,traffic
183,both,det,11,directions
183,directions,pobj,9,in
183,.,punct,5,was
184,The,det,1,road
184,road,nsubj,5,was
184,to,prep,1,road
184,the,det,4,coat
184,coat,pobj,2,to
184,was,ROOT,-1,ROOT
184,busy,acomp,5,was
184,with,prep,5,was
184,traffic,pobj,7,with
184,in,prep,8,traffic
184,both,det,11,directions
184,directions,pobj,9,in
184,.,punct,5,was
185,The,det,1,road
185,road,nsubj,5,wass
185,to,prep,1,road
185,the,det,4,coast
185,coast,pobj,2,to
185,wass,ROOT,-1,ROOT
185,busy,acomp,5,wass
185,with,prep,6,busy
185,traffic,pobj,7,with
185,in,prep,8,traffic
185,both,det,11,directions
185,directions,pobj,9,in
185,.,punct,5,wass
186,The,det,1,road
186,road,nsubj,6,busy
186,to,prep,1,road
186,the,det,4,coast
186,coast,pobj,2,to
186,sas,advmod,6,busy
186,busy,ROOT,-1,ROOT
186,with,prep,6,busy
186,traffic,pobj,7,with
186,in,prep,8,traffic
186,both,det,11,directions
186,directions,pobj,9,in
186,.,punct,6,busy
188,The,det,1,road
188,road,nsubj,5,ware
188,to,prep,1,road
188,the,det,4,coast
188,coast,pobj,2,to
188,ware,ROOT,-1,ROOT
